image_id,delta,realization_id,dice,iou,hd95
ISIC_0000540,0.05,1,0.9706,0.9429,18.25
ISIC_0000540,0.05,2,0.9598,0.9226,25.96
ISIC_0000540,0.1,0,0.9219,0.8551,60.89
ISIC_0000540,0.1,1,0.8993,0.8171,81.57
ISIC_0000540,0.1,2,0.865,0.762,145.07
ISIC_0000540,0.2,0,0.8443,0.7306,126.0
ISIC_0000540,0.2,1,0.6791,0.5141,145.35
ISIC_0000540,0.2,2,0.8071,0.6767,154.39
ISIC_0000541,0.0,0,0.9332,0.8748,26.0
ISIC_0000541,0.05,0,0.9217,0.8548,40.47
ISIC_0000541,0.05,1,0.9424,0.891,25.06
ISIC_0000541,0.05,2,0.9224,0.856,43.16
ISIC_0000541,0.1,0,0.8465,0.7339,75.87
ISIC_0000541,0.1,1,0.9097,0.8343,51.0
ISIC_0000541,0.1,2,0.8602,0.7548,101.16
ISIC_0000541,0.2,0,0.8316,0.7118,113.65
ISIC_0000541,0.2,1,0.7699,0.6259,115.6
ISIC_0000541,0.2,2,0.7558,0.6074,119.88
ISIC_0000542,0.0,0,0.9773,0.9556,14.14
ISIC_0000542,0.05,0,0.9747,0.9507,18.35
ISIC_0000542,0.05,1,0.9614,0.9256,22.2
ISIC_0000542,0.05,2,0.975,0.9512,16.28
ISIC_0000542,0.1,0,0.932,0.8726,58.56
ISIC_0000542,0.1,1,0.9005,0.819,55.02
ISIC_0000542,0.1,2,0.9758,0.9528,17.89
ISIC_0000542,0.2,0,0.9145,0.8425,72.99
ISIC_0000542,0.2,1,0.8982,0.8152,87.04
ISIC_0000542,0.2,2,0.8722,0.7733,117.07
ISIC_0000543,0.0,0,0.9623,0.9273,16.03
ISIC_0000543,0.05,0,0.9562,0.9161,18.39
ISIC_0000543,0.05,1,0.9651,0.9326,15.59
ISIC_0000543,0.05,2,0.9596,0.9224,19.24
ISIC_0000543,0.1,0,0.9359,0.8795,30.41
ISIC_0000543,0.1,1,0.9589,0.9211,18.38
ISIC_0000543,0.1,2,0.9388,0.8846,33.55
ISIC_0000543,0.2,0,0.9219,0.855,43.32
ISIC_0000543,0.2,1,0.7774,0.6359,132.25
ISIC_0000543,0.2,2,0.8284,0.7071,116.09
ISIC_0000544,0.0,0,0.9491,0.9032,27.66
ISIC_0000544,0.05,0,0.9467,0.8988,28.0
ISIC_0000544,0.05,1,0.9281,0.8659,27.89
ISIC_0000544,0.05,2,0.9423,0.891,30.07
ISIC_0000544,0.1,0,0.8963,0.8121,50.34
ISIC_0000544,0.1,1,0.8672,0.7655,52.01
ISIC_0000544,0.1,2,0.8983,0.8154,43.74
ISIC_0000544,0.2,0,0.7777,0.6363,96.57
ISIC_0000544,0.2,1,0.8283,0.707,97.94
ISIC_0000544,0.2,2,0.7966,0.662,102.96
ISIC_0000545,0.0,0,0.869,0.7683,64.53
ISIC_0000545,0.05,0,0.8085,0.6785,86.32
ISIC_0000545,0.05,1,0.8595,0.7536,69.84
ISIC_0000545,0.05,2,0.8537,0.7448,73.31
ISIC_0000545,0.1,0,0.8715,0.7723,81.36
ISIC_0000545,0.1,1,0.8549,0.7466,62.63
ISIC_0000545,0.1,2,0.8742,0.7765,77.47
ISIC_0000545,0.2,0,0.6774,0.5122,198.85
ISIC_0000545,0.2,1,0.8217,0.6974,106.02
ISIC_0000545,0.2,2,0.8395,0.7234,106.92
ISIC_0000546,0.0,0,0.9641,0.9307,18.03
ISIC_0000546,0.05,0,0.7253,0.569,115.0
ISIC_0000546,0.05,1,0.9551,0.9141,22.8
ISIC_0000546,0.05,2,0.9501,0.905,26.66
ISIC_0000546,0.1,0,0.7931,0.6571,129.69
ISIC_0000546,0.1,1,0.8046,0.673,133.0
ISIC_0000546,0.1,2,0.7989,0.6651,88.4
ISIC_0000546,0.2,0,0.4248,0.2697,167.2
ISIC_0000546,0.2,1,0.7479,0.5973,102.95
ISIC_0000546,0.2,2,0.8461,0.7332,80.5
ISIC_0000547,0.0,0,0.9242,0.8591,65.04
ISIC_0000547,0.05,0,0.9211,0.8537,52.05
ISIC_0000547,0.05,1,0.9305,0.87,62.69
ISIC_0000547,0.05,2,0.9141,0.8418,63.79
ISIC_0000547,0.1,0,0.8976,0.8142,52.92
ISIC_0000547,0.1,1,0.8573,0.7503,70.2
ISIC_0000547,0.1,2,0.9217,0.8548,54.6
ISIC_0000547,0.2,0,0.8122,0.6838,137.77
ISIC_0000547,0.2,1,0.6406,0.4713,176.02
ISIC_0000547,0.2,2,0.9219,0.8552,57.43
ISIC_0000548,0.0,0,0.9653,0.9329,18.4
ISIC_0000548,0.05,0,0.955,0.9138,23.26
ISIC_0000548,0.05,1,0.9606,0.9241,16.76
ISIC_0000548,0.05,2,0.9514,0.9074,22.36
ISIC_0000548,0.1,0,0.9043,0.8254,42.3
ISIC_0000548,0.1,1,0.8563,0.7486,76.48
ISIC_0000548,0.1,2,0.9225,0.8562,29.8
ISIC_0000548,0.2,0,0.6874,0.5237,158.01
ISIC_0000548,0.2,1,0.7087,0.5489,98.73
ISIC_0000548,0.2,2,0.7201,0.5626,89.97
ISIC_0000549,0.0,0,0.8828,0.7902,106.91
ISIC_0000549,0.05,0,0.8814,0.788,103.02
ISIC_0000549,0.05,1,0.911,0.8365,61.67
ISIC_0000549,0.05,2,0.8948,0.8096,75.01
ISIC_0000549,0.1,0,0.8954,0.8107,100.17
ISIC_0000549,0.1,1,0.8916,0.8044,68.03
ISIC_0000549,0.1,2,0.8643,0.7611,76.45
ISIC_0000549,0.2,0,0.5444,0.374,217.45
ISIC_0000549,0.2,1,0.8695,0.7692,120.16
ISIC_0000549,0.2,2,0.8065,0.6758,117.9
ISIC_0000550,0.0,0,0.9408,0.8882,37.34
ISIC_0000550,0.05,0,0.9138,0.8413,42.19
ISIC_0000550,0.05,1,0.9386,0.8842,38.38
ISIC_0000550,0.05,2,0.9326,0.8737,37.02
ISIC_0000550,0.1,0,0.9358,0.8794,39.51
ISIC_0000550,0.1,1,0.9028,0.8228,46.75
ISIC_0000550,0.1,2,0.9347,0.8775,38.0
ISIC_0000550,0.2,0,0.905,0.8265,50.0
ISIC_0000550,0.2,1,0.9182,0.8487,42.01
ISIC_0000550,0.2,2,0.8659,0.7636,67.79
ISIC_0000552,0.0,0,0.9293,0.8679,47.58
ISIC_0000552,0.05,0,0.9076,0.8309,42.97
ISIC_0000552,0.05,1,0.9331,0.8746,43.01
ISIC_0000552,0.05,2,0.9012,0.8201,45.19
ISIC_0000552,0.1,0,0.8292,0.7082,85.59
ISIC_0000552,0.1,1,0.8572,0.7501,98.71
ISIC_0000552,0.1,2,0.8456,0.7325,69.64
ISIC_0000552,0.2,0,0.7522,0.6028,151.75
ISIC_0000552,0.2,1,0.8454,0.7322,77.43
ISIC_0000552,0.2,2,0.7614,0.6147,107.22
ISIC_0000554,0.0,0,0.9669,0.9358,17.46
ISIC_0000554,0.05,0,0.9627,0.9281,20.62
ISIC_0000554,0.05,1,0.9689,0.9397,16.12
ISIC_0000554,0.05,2,0.9667,0.9356,19.21
ISIC_0000554,0.1,0,0.9576,0.9186,24.04
ISIC_0000554,0.1,1,0.8666,0.7646,78.22
ISIC_0000554,0.1,2,0.7147,0.556,118.98
ISIC_0000554,0.2,0,0.5132,0.3452,171.94
ISIC_0000554,0.2,1,0.8477,0.7356,99.82
ISIC_0000554,0.2,2,0.6163,0.4454,185.97
ISIC_0000555,0.0,0,0.9691,0.94,13.93
ISIC_0000555,0.05,0,0.9514,0.9074,18.44
ISIC_0000555,0.05,1,0.9607,0.9243,19.1
ISIC_0000555,0.05,2,0.9486,0.9022,21.52
ISIC_0000555,0.1,0,0.9254,0.8612,30.42
ISIC_0000555,0.1,1,0.8713,0.7719,46.52
ISIC_0000555,0.1,2,0.9485,0.9021,26.2
ISIC_0000555,0.2,0,0.7094,0.5497,98.06
ISIC_0000555,0.2,1,0.9039,0.8247,60.83
ISIC_0000555,0.2,2,0.8845,0.7929,52.03
ISIC_0000556,0.0,0,0.965,0.9323,29.15
ISIC_0000556,0.05,0,0.9699,0.9415,26.0
ISIC_0000556,0.05,1,0.9594,0.922,36.4
ISIC_0000556,0.05,2,0.9687,0.9392,26.91
ISIC_0000556,0.1,0,0.946,0.8976,39.0
ISIC_0000556,0.1,1,0.9084,0.8322,64.54
ISIC_0000556,0.1,2,0.8126,0.6843,137.41
ISIC_0000556,0.2,0,0.7015,0.5403,189.31
ISIC_0000556,0.2,1,0.6651,0.4982,170.47
ISIC_0000556,0.2,2,0.9308,0.8705,43.16
ISIC_0000882,0.0,0,0.8818,0.7885,75.02
ISIC_0000882,0.05,0,0.8726,0.774,95.71
ISIC_0000882,0.05,1,0.8387,0.7223,102.37
ISIC_0000882,0.05,2,0.8617,0.757,100.63
ISIC_0000882,0.1,0,0.855,0.7467,142.0
ISIC_0000882,0.1,1,0.8552,0.747,136.13
ISIC_0000882,0.1,2,0.832,0.7123,136.03
ISIC_0000882,0.2,0,0.8668,0.7649,104.37
ISIC_0000882,0.2,1,0.8564,0.7488,171.0
ISIC_0000882,0.2,2,0.7683,0.6237,147.45
ISIC_0000900,0.0,0,0.8285,0.7072,86.45
ISIC_0000900,0.05,0,0.847,0.7347,79.22
ISIC_0000900,0.05,1,0.836,0.7182,86.61
ISIC_0000900,0.05,2,0.8581,0.7515,71.51
ISIC_0000900,0.1,0,0.8357,0.7178,100.42
ISIC_0000900,0.1,1,0.8152,0.6881,109.66
ISIC_0000900,0.1,2,0.795,0.6598,102.9
ISIC_0000900,0.2,0,0.8232,0.6996,96.82
ISIC_0000900,0.2,1,0.7289,0.5735,156.62
ISIC_0000900,0.2,2,0.67,0.5038,180.77
ISIC_0000999,0.0,0,0.922,0.8553,105.5
ISIC_0000999,0.05,0,0.9083,0.8321,109.47
ISIC_0000999,0.05,1,0.9059,0.828,120.09
ISIC_0000999,0.05,2,0.9262,0.8625,91.33
ISIC_0000999,0.1,0,0.872,0.7731,188.98
ISIC_0000999,0.1,1,0.8847,0.7933,100.65
ISIC_0000999,0.1,2,0.9212,0.8539,81.79
ISIC_0000999,0.2,0,0.9209,0.8535,83.77
ISIC_0000999,0.2,1,0.8244,0.7013,246.99
ISIC_0000999,0.2,2,0.821,0.6963,209.85
ISIC_0001100,0.0,0,0.8056,0.6745,260.83
ISIC_0001100,0.05,0,0.8111,0.6823,263.96
ISIC_0001100,0.05,1,0.7856,0.647,283.48
ISIC_0001100,0.05,2,0.8087,0.6789,269.98
ISIC_0001100,0.1,0,0.7978,0.6636,273.02
ISIC_0001100,0.1,1,0.8416,0.7266,251.97
ISIC_0001100,0.1,2,0.7811,0.6408,276.77
ISIC_0001100,0.2,0,0.6853,0.5213,341.31
ISIC_0001100,0.2,1,0.6861,0.5222,291.01
ISIC_0001100,0.2,2,0.8382,0.7215,198.08
ISIC_0001102,0.0,0,0.9559,0.9156,122.85
ISIC_0001102,0.05,0,0.9432,0.8926,130.05
ISIC_0001102,0.05,1,0.9521,0.9087,108.97
ISIC_0001102,0.05,2,0.9562,0.9161,103.72
ISIC_0001102,0.1,0,0.9165,0.8458,149.71
ISIC_0001102,0.1,1,0.8933,0.8072,235.07
ISIC_0001102,0.1,2,0.832,0.7123,506.46
ISIC_0001102,0.2,0,0.8605,0.7551,549.3
ISIC_0001102,0.2,1,0.8942,0.8086,402.11
ISIC_0001102,0.2,2,0.8881,0.7987,717.96
ISIC_0001103,0.0,0,0.9284,0.8663,127.03
ISIC_0001103,0.05,0,0.9043,0.8254,164.58
ISIC_0001103,0.05,1,0.9106,0.8359,144.81
ISIC_0001103,0.05,2,0.9164,0.8456,146.47
ISIC_0001103,0.1,0,0.9289,0.8673,116.82
ISIC_0001103,0.1,1,0.8767,0.7804,192.12
ISIC_0001103,0.1,2,0.8427,0.7282,258.8
ISIC_0001103,0.2,0,0.9148,0.843,154.44
ISIC_0001103,0.2,1,0.842,0.7271,318.96
ISIC_0001103,0.2,2,0.8148,0.6875,298.85
ISIC_0001105,0.0,0,0.9071,0.8301,130.15
ISIC_0001105,0.05,0,0.8954,0.8105,150.13
ISIC_0001105,0.05,1,0.905,0.8264,145.01
ISIC_0001105,0.05,2,0.8994,0.8172,125.2
ISIC_0001105,0.1,0,0.8651,0.7622,144.93
ISIC_0001105,0.1,1,0.9101,0.835,122.19
ISIC_0001105,0.1,2,0.906,0.8282,119.1
ISIC_0001105,0.2,0,0.8479,0.7359,229.88
ISIC_0001105,0.2,1,0.8883,0.7991,124.35
ISIC_0001105,0.2,2,0.8063,0.6755,192.59
ISIC_0001106,0.0,0,0.965,0.9324,61.52
ISIC_0001106,0.05,0,0.9597,0.9225,79.56
ISIC_0001106,0.05,1,0.9489,0.9028,74.69
ISIC_0001106,0.05,2,0.9428,0.8918,95.01
ISIC_0001106,0.1,0,0.7589,0.6115,645.06
ISIC_0001106,0.1,1,0.931,0.8709,148.48
ISIC_0001106,0.1,2,0.9305,0.87,112.39
ISIC_0001106,0.2,0,0.7352,0.5813,554.3
ISIC_0001106,0.2,1,0.8477,0.7357,331.43
ISIC_0001106,0.2,2,0.8253,0.7026,446.27
ISIC_0001118,0.0,0,0.9178,0.8481,514.29
ISIC_0001118,0.05,0,0.8661,0.7638,610.45
ISIC_0001118,0.05,1,0.931,0.8708,433.19
ISIC_0001118,0.05,2,0.9063,0.8287,511.6
ISIC_0001118,0.1,0,0.8433,0.729,687.35
ISIC_0001118,0.1,1,0.8424,0.7278,639.07
ISIC_0001118,0.1,2,0.8621,0.7576,574.62
ISIC_0001118,0.2,0,0.5914,0.4199,716.04
ISIC_0001118,0.2,1,0.7079,0.5479,900.02
ISIC_0001118,0.2,2,0.4373,0.2799,958.01
ISIC_0001119,0.0,0,0.9075,0.8306,52.09
ISIC_0001119,0.05,0,0.9178,0.8481,49.53
ISIC_0001119,0.05,1,0.9048,0.8261,52.0
ISIC_0001119,0.05,2,0.8841,0.7922,58.86
ISIC_0001119,0.1,0,0.8964,0.8122,56.1
ISIC_0001119,0.1,1,0.8888,0.7999,64.5
ISIC_0001119,0.1,2,0.9041,0.8249,51.89
ISIC_0001119,0.2,0,0.7215,0.5643,142.24
ISIC_0001119,0.2,1,0.8566,0.7491,101.83
ISIC_0001119,0.2,2,0.7812,0.641,187.07
ISIC_0001126,0.0,0,0.8311,0.711,242.4
ISIC_0001126,0.05,0,0.8157,0.6888,236.57
ISIC_0001126,0.05,1,0.8072,0.6768,300.3
ISIC_0001126,0.05,2,0.8227,0.6988,253.85
ISIC_0001126,0.1,0,0.7517,0.6021,385.01
ISIC_0001126,0.1,1,0.8423,0.7276,227.75
ISIC_0001126,0.1,2,0.8081,0.678,281.46
ISIC_0001126,0.2,0,0.646,0.4771,405.08
ISIC_0001126,0.2,1,0.7907,0.6538,376.19
ISIC_0001126,0.2,2,0.7469,0.596,336.59
ISIC_0001128,0.0,0,0.939,0.8851,84.64
ISIC_0001128,0.05,0,0.9375,0.8824,86.31
ISIC_0001128,0.05,1,0.912,0.8383,103.07
ISIC_0001128,0.05,2,0.9135,0.8408,92.01
ISIC_0001128,0.1,0,0.95,0.9047,56.85
ISIC_0001128,0.1,1,0.9101,0.835,102.91
ISIC_0001128,0.1,2,0.9388,0.8847,110.02
ISIC_0001128,0.2,0,0.9136,0.8409,86.16
ISIC_0001128,0.2,1,0.712,0.5529,302.2
ISIC_0001128,0.2,2,0.7265,0.5705,286.49
ISIC_0001131,0.0,0,0.9556,0.915,66.41
ISIC_0001131,0.05,0,0.8867,0.7965,258.15
ISIC_0001131,0.05,1,0.9623,0.9273,53.15
ISIC_0001131,0.05,2,0.9455,0.8967,77.1
ISIC_0001131,0.1,0,0.9508,0.9061,104.45
ISIC_0001131,0.1,1,0.9149,0.8431,137.12
ISIC_0001131,0.1,2,0.8881,0.7987,318.06
ISIC_0001131,0.2,0,0.7915,0.6549,452.16
ISIC_0001131,0.2,1,0.688,0.5244,522.84
ISIC_0001131,0.2,2,0.7085,0.5486,555.97
ISIC_0001133,0.0,0,0.9261,0.8624,165.18
ISIC_0001133,0.05,0,0.9184,0.8492,155.72
ISIC_0001133,0.05,1,0.9336,0.8755,166.91
ISIC_0001133,0.05,2,0.8757,0.7789,214.81
ISIC_0001133,0.1,0,0.9203,0.8523,160.97
ISIC_0001133,0.1,1,0.8116,0.683,239.7
ISIC_0001133,0.1,2,0.9441,0.8941,98.62
ISIC_0001133,0.2,0,0.6847,0.5206,393.2
ISIC_0001133,0.2,1,0.8572,0.7501,293.62
ISIC_0001133,0.2,2,0.7771,0.6354,362.1
ISIC_0001134,0.0,0,0.8788,0.7838,113.71
ISIC_0001134,0.05,0,0.8734,0.7752,121.75
ISIC_0001134,0.05,1,0.8745,0.777,122.51
ISIC_0001134,0.05,2,0.9111,0.8367,119.62
ISIC_0001134,0.1,0,0.9059,0.828,69.77
ISIC_0001134,0.1,1,0.9158,0.8447,101.2
ISIC_0001134,0.1,2,0.8401,0.7243,126.49
ISIC_0001134,0.2,0,0.8424,0.7278,143.01
ISIC_0001134,0.2,1,0.7927,0.6566,238.78
ISIC_0001134,0.2,2,0.7375,0.5841,236.25
ISIC_0001140,0.0,0,0.9818,0.9642,23.0
ISIC_0001140,0.05,0,0.9801,0.9609,28.85
ISIC_0001140,0.05,1,0.9815,0.9637,28.86
ISIC_0001140,0.05,2,0.9102,0.8352,85.91
ISIC_0001140,0.1,0,0.9376,0.8825,83.74
ISIC_0001140,0.1,1,0.8785,0.7834,135.38
ISIC_0001140,0.1,2,0.9826,0.9658,25.5
ISIC_0001140,0.2,0,0.8558,0.7479,196.01
ISIC_0001140,0.2,1,0.8025,0.6701,202.1
ISIC_0001140,0.2,2,0.8686,0.7677,167.84
ISIC_0001142,0.0,0,0.9274,0.8646,136.3
ISIC_0001142,0.05,0,0.9259,0.862,185.4
ISIC_0001142,0.05,1,0.9294,0.8682,124.81
ISIC_0001142,0.05,2,0.928,0.8657,130.86
ISIC_0001142,0.1,0,0.88,0.7857,393.73
ISIC_0001142,0.1,1,0.9335,0.8753,139.4
ISIC_0001142,0.1,2,0.8674,0.7658,267.73
ISIC_0001142,0.2,0,0.9235,0.858,147.79
ISIC_0001142,0.2,1,0.6732,0.5073,655.46
ISIC_0001142,0.2,2,0.611,0.4399,700.99
ISIC_0001148,0.0,0,0.9043,0.8254,217.96
ISIC_0001148,0.05,0,0.9021,0.8217,185.14
ISIC_0001148,0.05,1,0.895,0.8099,213.73
ISIC_0001148,0.05,2,0.8805,0.7865,234.01
ISIC_0001148,0.1,0,0.8923,0.8055,182.02
ISIC_0001148,0.1,1,0.8932,0.807,163.01
ISIC_0001148,0.1,2,0.8989,0.8163,171.84
ISIC_0001148,0.2,0,0.9027,0.8226,163.33
ISIC_0001148,0.2,1,0.6257,0.4553,542.5
ISIC_0001148,0.2,2,0.8888,0.7998,213.87
ISIC_0001152,0.0,0,0.8855,0.7946,189.99
ISIC_0001152,0.05,0,0.8739,0.776,171.66
ISIC_0001152,0.05,1,0.8005,0.6673,306.3
ISIC_0001152,0.05,2,0.8572,0.75,176.91
ISIC_0001152,0.1,0,0.7226,0.5657,288.87
ISIC_0001152,0.1,1,0.8157,0.6887,302.62
ISIC_0001152,0.1,2,0.8699,0.7697,192.96
ISIC_0001152,0.2,0,0.5616,0.3904,397.96
ISIC_0001152,0.2,1,0.7713,0.6277,291.66
ISIC_0001152,0.2,2,0.7828,0.6431,238.06
ISIC_0001163,0.0,0,0.9685,0.9389,30.08
ISIC_0001163,0.05,0,0.9689,0.9396,31.14
ISIC_0001163,0.05,1,0.9663,0.9348,31.38
ISIC_0001163,0.05,2,0.9681,0.9382,31.08
ISIC_0001163,0.1,0,0.9525,0.9093,53.69
ISIC_0001163,0.1,1,0.9542,0.9125,38.05
ISIC_0001163,0.1,2,0.9707,0.943,28.16
ISIC_0001163,0.2,0,0.0762,0.0396,340.54
ISIC_0001163,0.2,1,0.8644,0.7611,117.0
ISIC_0001163,0.2,2,0.762,0.6155,182.1
ISIC_0001181,0.0,0,0.8898,0.8015,102.51
ISIC_0001181,0.05,0,0.8969,0.813,76.26
ISIC_0001181,0.05,1,0.901,0.8198,66.91
ISIC_0001181,0.05,2,0.8975,0.814,69.32
ISIC_0001181,0.1,0,0.8902,0.8021,86.02
ISIC_0001181,0.1,1,0.8748,0.7775,102.41
ISIC_0001181,0.1,2,0.9016,0.8208,71.03
ISIC_0001181,0.2,0,0.8578,0.751,102.26
ISIC_0001181,0.2,1,0.8786,0.7835,113.36
ISIC_0001181,0.2,2,0.8229,0.6991,123.0
ISIC_0001184,0.0,0,0.8399,0.7239,104.8
ISIC_0001184,0.05,0,0.8492,0.7379,101.98
ISIC_0001184,0.05,1,0.8293,0.7083,107.99
ISIC_0001184,0.05,2,0.88,0.7857,96.88
ISIC_0001184,0.1,0,0.8842,0.7924,76.41
ISIC_0001184,0.1,1,0.8412,0.7259,132.8
ISIC_0001184,0.1,2,0.9077,0.831,93.06
ISIC_0001184,0.2,0,0.874,0.7762,116.44
ISIC_0001184,0.2,1,0.851,0.7407,125.65
ISIC_0001184,0.2,2,0.8071,0.6766,179.96
ISIC_0001185,0.0,0,0.867,0.7653,107.29
ISIC_0001185,0.05,0,0.8977,0.8144,107.07
ISIC_0001185,0.05,1,0.9105,0.8357,71.12
ISIC_0001185,0.05,2,0.8545,0.746,118.07
ISIC_0001185,0.1,0,0.8204,0.6955,124.82
ISIC_0001185,0.1,1,0.8651,0.7622,110.02
ISIC_0001185,0.1,2,0.826,0.7036,127.32
ISIC_0001185,0.2,0,0.7855,0.6467,196.87
ISIC_0001185,0.2,1,0.8009,0.668,132.19
ISIC_0001185,0.2,2,0.8502,0.7395,140.59
ISIC_0001186,0.0,0,0.9436,0.8933,56.38
ISIC_0001186,0.05,0,0.9209,0.8534,53.04
ISIC_0001186,0.05,1,0.9445,0.8949,65.24
ISIC_0001186,0.05,2,0.9198,0.8515,54.0
ISIC_0001186,0.1,0,0.94,0.8868,62.39
ISIC_0001186,0.1,1,0.8866,0.7962,80.57
ISIC_0001186,0.1,2,0.9506,0.9059,46.0
ISIC_0001186,0.2,0,0.8342,0.7156,143.0
ISIC_0001186,0.2,1,0.9189,0.8499,76.97
ISIC_0001186,0.2,2,0.8594,0.7535,169.39
ISIC_0001188,0.0,0,0.9446,0.8951,50.96
ISIC_0001188,0.05,0,0.9402,0.8872,56.0
ISIC_0001188,0.05,1,0.9313,0.8714,54.01
ISIC_0001188,0.05,2,0.7998,0.6664,124.28
ISIC_0001188,0.1,0,0.7872,0.649,125.87
ISIC_0001188,0.1,1,0.9379,0.8831,64.01
ISIC_0001188,0.1,2,0.9502,0.9051,53.29
ISIC_0001188,0.2,0,0.8042,0.6726,122.98
ISIC_0001188,0.2,1,0.8285,0.7072,147.67
ISIC_0001188,0.2,2,0.8606,0.7553,137.03
ISIC_0001190,0.0,0,0.8937,0.8078,66.44
ISIC_0001190,0.05,0,0.8827,0.7901,69.26
ISIC_0001190,0.05,1,0.8959,0.8114,61.85
ISIC_0001190,0.05,2,0.8882,0.7989,66.71
ISIC_0001190,0.1,0,0.8949,0.8099,85.89
ISIC_0001190,0.1,1,0.92,0.8519,47.93
ISIC_0001190,0.1,2,0.8947,0.8094,62.82
ISIC_0001190,0.2,0,0.8776,0.7819,72.9
ISIC_0001190,0.2,1,0.8142,0.6866,117.48
ISIC_0001190,0.2,2,0.7726,0.6295,134.37
ISIC_0001191,0.0,0,0.9151,0.8435,47.14
ISIC_0001191,0.05,0,0.9117,0.8377,48.85
ISIC_0001191,0.05,1,0.9195,0.8509,47.82
ISIC_0001191,0.05,2,0.9126,0.8393,48.32
ISIC_0001191,0.1,0,0.8555,0.7476,95.34
ISIC_0001191,0.1,1,0.9107,0.836,52.49
ISIC_0001191,0.1,2,0.9355,0.8788,43.61
ISIC_0001191,0.2,0,0.8937,0.8079,81.26
ISIC_0001191,0.2,1,0.8297,0.7089,128.84
ISIC_0001191,0.2,2,0.8874,0.7975,95.55
ISIC_0001204,0.0,0,0.8854,0.7944,81.68
ISIC_0001204,0.05,0,0.9089,0.833,79.23
ISIC_0001204,0.05,1,0.8619,0.7573,86.68
ISIC_0001204,0.05,2,0.9102,0.8351,79.31
ISIC_0001204,0.1,0,0.9226,0.8564,75.0
ISIC_0001204,0.1,1,0.8895,0.8009,71.86
ISIC_0001204,0.1,2,0.8352,0.7171,113.6
ISIC_0001204,0.2,0,0.8721,0.7732,92.66
ISIC_0001204,0.2,1,0.7302,0.5751,197.28
ISIC_0001204,0.2,2,0.8793,0.7846,150.81
ISIC_0001212,0.0,0,0.9035,0.8239,104.65
ISIC_0001212,0.05,0,0.8891,0.8003,148.95
ISIC_0001212,0.05,1,0.9023,0.8219,126.85
ISIC_0001212,0.05,2,0.915,0.8433,126.15
ISIC_0001212,0.1,0,0.9173,0.8472,89.38
ISIC_0001212,0.1,1,0.9091,0.8333,134.0
ISIC_0001212,0.1,2,0.9034,0.8238,121.66
ISIC_0001212,0.2,0,0.716,0.5577,327.69
ISIC_0001212,0.2,1,0.8517,0.7416,199.04
ISIC_0001212,0.2,2,0.7538,0.6049,328.98
ISIC_0001213,0.0,0,0.9248,0.8601,50.54
ISIC_0001213,0.05,0,0.9203,0.8524,58.0
ISIC_0001213,0.05,1,0.906,0.8281,62.39
ISIC_0001213,0.05,2,0.9319,0.8725,50.91
ISIC_0001213,0.1,0,0.9509,0.9064,39.66
ISIC_0001213,0.1,1,0.926,0.8621,49.04
ISIC_0001213,0.1,2,0.927,0.864,66.03
ISIC_0001213,0.2,0,0.6793,0.5144,232.61
ISIC_0001213,0.2,1,0.943,0.8922,67.29
ISIC_0001213,0.2,2,0.792,0.6557,171.61
ISIC_0001216,0.0,0,0.7515,0.6019,129.02
ISIC_0001216,0.05,0,0.7673,0.6225,115.96
ISIC_0001216,0.05,1,0.842,0.7272,101.51
ISIC_0001216,0.05,2,0.7478,0.5972,136.09
ISIC_0001216,0.1,0,0.736,0.5823,144.29
ISIC_0001216,0.1,1,0.7947,0.6593,132.21
ISIC_0001216,0.1,2,0.7428,0.5909,134.13
ISIC_0001216,0.2,0,0.5796,0.408,220.59
ISIC_0001216,0.2,1,0.726,0.5699,155.26
ISIC_0001216,0.2,2,0.5516,0.3809,232.2
ISIC_0001242,0.0,0,0.9119,0.838,56.01
ISIC_0001242,0.05,0,0.9142,0.8419,57.25
ISIC_0001242,0.05,1,0.9217,0.8547,51.26
ISIC_0001242,0.05,2,0.9346,0.8772,49.22
ISIC_0001242,0.1,0,0.9363,0.8802,50.54
ISIC_0001242,0.1,1,0.8832,0.7908,75.66
ISIC_0001242,0.1,2,0.9317,0.8722,49.0
ISIC_0001242,0.2,0,0.8535,0.7445,157.58
ISIC_0001242,0.2,1,0.8969,0.8131,86.58
ISIC_0001242,0.2,2,0.811,0.6821,109.05
ISIC_0001247,0.0,0,0.8967,0.8127,55.15
ISIC_0001247,0.05,0,0.8977,0.8143,55.9
ISIC_0001247,0.05,1,0.8927,0.8061,58.14
ISIC_0001247,0.05,2,0.9024,0.8222,53.6
ISIC_0001247,0.1,0,0.9189,0.8499,61.0
ISIC_0001247,0.1,1,0.9,0.8183,63.57
ISIC_0001247,0.1,2,0.8729,0.7744,70.95
ISIC_0001247,0.2,0,0.88,0.7857,76.92
ISIC_0001247,0.2,1,0.843,0.7286,118.25
ISIC_0001247,0.2,2,0.9314,0.8717,56.79
ISIC_0001254,0.0,0,0.912,0.8382,60.77
ISIC_0001254,0.05,0,0.9102,0.8353,61.36
ISIC_0001254,0.05,1,0.9223,0.8559,54.57
ISIC_0001254,0.05,2,0.9253,0.8609,51.48
ISIC_0001254,0.1,0,0.9104,0.8356,61.83
ISIC_0001254,0.1,1,0.9089,0.8331,66.11
ISIC_0001254,0.1,2,0.9094,0.8338,57.3
